pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
19108,BE,nse_cm,,ROLLT,ROLLT-BE,,ROLLT,INE927A01040,,,,ROLLATAINERS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1164240000,,1164240000,0,0,1348444800,1348963200,0,1.10-1.20,0,0,1378058545,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,8179251,1,0,120,110,1,1,1,0,0,1,0,2.5013e+08,0,0,8179251
19111,EQ,nse_cm,,NBIFIN,NBIFIN-EQ,,NBIFIN,INE365I01020,,,,N.B.I. IND. FIN. CO. LTD,,,5,1,-1,-1,2,-1,NSE,,,1164326400,,1164326400,0,0,1376524800,1377043200,0,1393.15-2089.65,0,0,1378058543,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,57422,1,0,208965,139315,1,1,1,0,0,1,0,2.45681e+06,0,0,57422
19114,BL,nse_cm,,NBIFIN,NBIFIN-BL,,NBIFIN-BL,INE365I01020,,,,N.B.I. IND. FIN. CO. LTD,,,5,1,-1,-1,2,-1,NSE,,,1164326400,,1164326400,0,0,1376524800,1377043200,0,1724.00-1758.80,0,0,1378055690,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,175880,172400,1,1,1,0,0,1,0,2.45681e+06,0,0,99999999
19126,EQ,nse_cm,,KIOCL,KIOCL-EQ,,KIOCL,INE880L01014,,,,KIOCL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1164844800,,1164844800,0,0,1347321600,1347840000,0,178.25-267.35,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,448520,1,0,26735,17825,1,1,1,0,0,1,0,6.07751e+08,0,0,448520
19129,BL,nse_cm,,KIOCL,KIOCL-BL,,KIOCL-BL,INE880L01014,,,,KIOCL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1164844800,,1164844800,0,0,1347321600,1347840000,0,220.60-225.00,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,22500,22060,1,1,1,0,0,1,0,6.07751e+08,0,0,99999999
19142,EQ,nse_cm,,UMESLTD,UMESLTD-EQ,,UMESLTD,INE240C01028,,,,USHA MARTIN EDU & SOL LTD,,,5,1,-1,-1,2,-1,NSE,,,963360000,,963360000,0,0,1378512000,1379116800,0,3.40-5.10,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,3.50,29.78,,,T+1,315513000,0,1,863797,1,0,510,340,1,1,1,0,0,1,0,2.64158e+07,0,0,863797
19146,BL,nse_cm,,UMESLTD,UMESLTD-BL,,UMESLTD-BL,INE240C01028,,,,USHA MARTIN EDU & SOL LTD,,,5,1,-1,-1,2,-1,NSE,,,963360000,,963360000,0,0,1378512000,1379116800,0,4.20-4.30,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,430,420,1,1,1,0,0,1,0,2.64158e+07,0,0,99999999
19148,BL,nse_cm,,CMICABLES,CMICABLES-BL,,CMICABLES-BL,INE981B01011,,,,CMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1164844800,,1164844800,0,0,1348444800,1348963200,0,5.90-6.00,0,0,1378055822,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,600,590,1,1,1,0,0,1,0,1.60275e+07,0,0,99999999
19149,BE,nse_cm,,CMICABLES,CMICABLES-BE,,CMICABLES,INE981B01011,,,,CMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1164844800,,1164844800,0,0,1348444800,1348963200,0,5.65-6.20,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,524097,1,0,620,565,1,1,1,0,0,1,0,1.60275e+07,0,0,524097
19184,EQ,nse_cm,,SFL,SFL-EQ,,SFL,INE916U01025,,,,SHEELA FOAM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1165708800,,1165708800,0,0,0,0,1356134400,903.55-1355.25,0,0,1378058543,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,88492,1,0,135525,90355,1,1,1,0,0,1,0,9.75656e+07,0,0,88492
19187,BL,nse_cm,,SFL,SFL-BL,,SFL-BL,INE916U01025,,,,SHEELA FOAM LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1165708800,,1165708800,0,0,0,0,1356134400,1118.10-1140.65,0,0,1378055690,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,114065,111810,1,1,1,0,0,1,0,9.75656e+07,0,0,99999999
19196,EQ,nse_cm,,TI,TI-EQ,,TI,INE133E01013,,,,TILAKNAGAR INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,963705600,,963705600,0,0,1345680000,1346198400,0,172.75-259.05,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,462994,1,0,25905,17275,1,1,1,0,0,1,0,1.89674e+08,0,0,462994
19199,BL,nse_cm,,TI,TI-BL,,TI-BL,INE133E01013,,,,TILAKNAGAR INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,963705600,,963705600,0,0,0,0,1345593600,213.75-218.05,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,21805,21375,1,1,1,0,0,1,0,1.89674e+08,0,0,99999999
19203,GB,nse_cm,,SGBNOV24,SGBNOV24-GB,,SGBNOV24-GB,IN0020160076,,,,2.50% GOLDBONDS2024 TR-VI,,,1,1,-1,-1,2,-1,NSE,,,1165708800,,1165708800,0,0,0,0,0,5370.18-6563.55,0,0,1378056256,,,,,,,,,,CASH,,,,,300700,,,,0,20,,,T+1,315513000,0,1,16756,1,0,656355,537018,1,1,1,0,0,1,0,3.59809e+06,0,0,16756
19205,EQ,nse_cm,,HEADSUP,HEADSUP-EQ,,HEADSUP,INE759V01019,,,,HEADS UP VENTURES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166140800,,1166140800,0,0,1347148800,1347667200,0,10.00-14.90,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,722101,1,0,1490,1000,1,1,1,0,0,1,0,2.20826e+07,0,0,722101
19208,BL,nse_cm,,HEADSUP,HEADSUP-BL,,HEADSUP-BL,INE759V01019,,,,HEADS UP VENTURES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166140800,,1166140800,0,0,1347148800,1347667200,0,12.35-12.55,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,1255,1235,1,1,1,0,0,1,0,2.20826e+07,0,0,99999999
19215,BE,nse_cm,,HMVL,HMVL-BE,,HMVL,INE871K01015,,,,HINDUSTAN MEDIA VENT LTD,,,5,1,-1,-1,2,-1,NSE,,,964137600,,964137600,0,0,1252713600,1253318400,0,67.55-70.25,0,0,1378058545,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,1451329,1,0,7025,6755,1,1,1,0,0,1,0,7.36715e+07,0,0,1451329
19223,EQ,nse_cm,,TCIEXP,TCIEXP-EQ,,TCIEXP,INE586V01016,,,,TCI EXPRESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166227200,,1166227200,0,0,1375056000,1375574400,0,1127.30-1690.90,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,70953,1,0,169090,112730,1,1,1,0,0,1,0,3.83116e+07,0,0,70953
19226,BL,nse_cm,,TCIEXP,TCIEXP-BL,,TCIEXP-BL,INE586V01016,,,,TCI EXPRESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166227200,,1166227200,0,0,1375056000,1375574400,0,1395.00-1423.15,0,0,1378055690,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,142315,139500,1,1,1,0,0,1,0,3.83116e+07,0,0,99999999
19233,EQ,nse_cm,,AARTISURF,AARTISURF-EQ,,AARTISURF,INE09EO01013,,,,AARTI SURFACTANTS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279152000,,1279152000,0,0,0,0,1358380800,514.10-771.10,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,155610,1,0,77110,51410,1,1,1,0,0,1,0,7.58448e+06,0,0,155610
19234,EQ,nse_cm,,LAURUSLABS,LAURUSLABS-EQ,,LAURUSLABS,INE947Q01028,,,,LAURUS LABS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166572800,,1166572800,0,0,1373241600,1373760000,0,356.80-436.05,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,252088,1,0,43605,35680,1,1,1,0,0,1,0,5.38651e+08,0,0,252088
19235,EQ,nse_cm,,IMFA,IMFA-EQ,,IMFA,INE919H01018,,,,INDIAN METALS & FERRO,,,5,1,-1,-1,2,-1,NSE,,,964310400,,964310400,0,0,1374624000,1374796800,0,314.35-471.45,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,254501,1,0,47145,31435,1,1,1,0,0,1,0,5.39541e+07,0,0,254501
19238,BL,nse_cm,,IMFA,IMFA-BL,,IMFA-BL,INE919H01018,,,,INDIAN METALS & FERRO,,,5,1,-1,-1,2,-1,NSE,,,964310400,,964310400,0,0,1374624000,1374796800,0,389.00-396.80,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,39680,38900,1,1,1,0,0,1,0,5.39541e+07,0,0,99999999
19243,BL,nse_cm,,LAURUSLABS,LAURUSLABS-BL,,LAURUSLABS-BL,INE947Q01028,,,,LAURUS LABS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1166572800,,1166572800,0,0,1373241600,1373760000,0,392.50-400.40,0,0,1378055690,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,40040,39250,1,1,1,0,0,1,0,5.38651e+08,0,0,99999999
19262,BL,nse_cm,,AARTISURF,AARTISURF-BL,,AARTISURF-BL,INE09EO01013,,,,AARTI SURFACTANTS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279152000,,1279152000,0,0,0,0,1358380800,636.20-649.00,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,64900,63620,1,1,1,0,0,1,0,7.58448e+06,0,0,99999999
19265,EQ,nse_cm,,BLISSGVS,BLISSGVS-EQ,,BLISSGVS,INE416D01022,,,,BLISS GVS PHARMA LTD,,,5,1,-1,-1,2,-1,NSE,,,964569600,,964569600,0,0,1373673600,1374192000,0,78.05-117.05,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,1025070,1,0,11705,7805,1,1,1,0,0,1,0,1.04153e+08,0,0,1025070
19268,BL,nse_cm,,BLISSGVS,BLISSGVS-BL,,BLISSGVS-BL,INE416D01022,,,,BLISS GVS PHARMA LTD,,,5,1,-1,-1,2,-1,NSE,,,964569600,,964569600,0,0,1373673600,1374192000,0,96.60-98.50,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,9850,9660,1,1,1,0,0,1,0,1.04153e+08,0,0,99999999
19277,EQ,nse_cm,,EMAMIREAL,EMAMIREAL-EQ,,EMAMIREAL,INE778K01012,,,,EMAMI REALTY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,964742400,,964742400,0,0,1348358400,1348876800,0,64.25-96.35,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,1237495,1,0,9635,6425,1,1,1,0,0,1,0,3.78439e+07,0,0,1237495
19280,BL,nse_cm,,EMAMIREAL,EMAMIREAL-BL,,EMAMIREAL-BL,INE778K01012,,,,EMAMI REALTY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,964742400,,964742400,0,0,1348358400,1348876800,0,79.50-81.10,0,0,1378055690,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,8110,7950,1,1,1,0,0,1,0,3.78439e+07,0,0,99999999
19289,EQ,nse_cm,,MOM50,MOM50-EQ,,MOM50,INF247L01536,,,,MOTILAL OSWAL M50 ETF,,,1,1,-1,-1,2,-1,NSE,,,964915200,,964915200,0,0,0,0,1097971200,156.16-234.25,0,0,1378055618,,,,,,,,,,CASH,,,,,700,,,,0,20,,,T+1,315513000,0,1,55579,1,0,23425,15616,1,1,1,0,0,1,0,1.69969e+06,0,0,55579
19290,BL,nse_cm,,MOM50,MOM50-BL,,MOM50-BL,INF247L01536,,,,MOTILAL OSWAL M50 ETF,,,1,1,-1,-1,2,-1,NSE,,,964915200,,964915200,0,0,0,0,1097971200,193.25-197.16,0,0,1378055690,,,,,,,,,,CASH,,,,,700,,,,,,,,T+1,315513000,0,1,0,1,0,19716,19325,1,1,1,0,0,1,0,1.69969e+06,0,0,99999999
19295,BL,nse_cm,,TERASOFT,TERASOFT-BL,,TERASOFT-BL,INE482B01010,,,,TERA SOFTWARE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1167436800,,1167436800,0,0,1376179200,1376697600,0,40.55-41.35,0,0,1378055699,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,4135,4055,1,1,1,0,0,1,0,1.25119e+07,0,0,99999999
19296,BE,nse_cm,,TERASOFT,TERASOFT-BE,,TERASOFT,INE482B01010,,,,TERA SOFTWARE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1167436800,,1167436800,0,0,1376179200,1376697600,0,38.90-42.95,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,409138,1,0,4295,3890,1,1,1,0,0,1,0,1.25119e+07,0,0,409138
19299,EQ,nse_cm,,ITDC,ITDC-EQ,,ITDC,INE353K01014,,,,INDIA TOUR. DEV. CO. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1167523200,,1167523200,0,0,1348617600,1348963200,0,311.75-467.55,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,256622,1,0,46755,31175,1,1,1,0,0,1,0,8.57694e+07,0,0,256622
19302,BL,nse_cm,,ITDC,ITDC-BL,,ITDC-BL,INE353K01014,,,,INDIA TOUR. DEV. CO. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1167523200,,1167523200,0,0,1348617600,1348963200,0,385.75-393.50,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,39350,38575,1,1,1,0,0,1,0,8.57694e+07,0,0,99999999
19326,BE,nse_cm,,HISARMETAL,HISARMETAL-BE,,HISARMETAL,INE598C01011,,,,HISAR METAL IND. LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1168041600,,1168041600,0,0,1347494400,1348358400,0,182.05-189.45,0,0,1378058545,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,176580,1,0,18945,18205,1,1,1,0,0,1,0,5.4e+06,0,0,176580
19352,SM,nse_cm,,PROLIFE,PROLIFE-SM,,PROLIFE-SM,INE994V01012,,,,PROLIFE INDUSTRIES LTD,,,5,500,-1,-1,2,-1,NSE,,,1168387200,,1168387200,0,0,1348444800,1348963200,0,222.75-272.25,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,133876,500,0,27225,22275,1,1,1,0,0,1,0,4.09408e+06,0,0,133876
19372,EQ,nse_cm,,SPCENET,SPCENET-EQ,,SPCENET,INE970N01027,,,,SPACENET ENTERS IND LTD,,,5,1,-1,-1,2,-1,NSE,,,1168473600,,1168473600,0,0,1358812800,1359331200,0,22.75-25.10,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,3.50,20.72,,,T+1,315513000,0,1,4174903,1,0,2510,2275,1,1,1,0,0,1,0,5.3367e+08,0,0,4174903
19376,BL,nse_cm,,SPCENET,SPCENET-BL,,SPCENET-BL,INE970N01027,,,,SPACENET ENTERS IND LTD,,,5,1,-1,-1,2,-1,NSE,,,1168473600,,1168473600,0,0,1358812800,1359331200,0,23.75-24.15,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,2415,2375,1,1,1,0,0,1,0,5.3367e+08,0,0,99999999
19401,EQ,nse_cm,,BOROLTD,BOROLTD-EQ,,BOROLTD,INE02PY01013,,,,BOROSIL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279843200,,1279843200,0,0,1313884800,1314403200,0,345.00-517.50,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,231827,1,0,51750,34500,1,1,1,0,0,1,0,1.14426e+08,0,0,231827
19402,BL,nse_cm,,BOROLTD,BOROLTD-BL,,BOROLTD-BL,INE02PY01013,,,,BOROSIL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279843200,,1279843200,0,0,1313884800,1314403200,0,426.95-435.55,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,43555,42695,1,1,1,0,0,1,0,1.14426e+08,0,0,99999999
19410,EQ,nse_cm,,ROSSARI,ROSSARI-EQ,,ROSSARI,INE02A801020,,,,ROSSARI BIOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279929600,,1279929600,0,0,1369440000,1369958400,0,684.80-1027.10,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,116819,1,0,102710,68480,1,1,1,0,0,1,0,5.51555e+07,0,0,116819
19413,BL,nse_cm,,ROSSARI,ROSSARI-BL,,ROSSARI-BL,INE02A801020,,,,ROSSARI BIOTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1279929600,,1279929600,0,0,1369440000,1369958400,0,847.40-864.50,0,0,1378055690,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,86450,84740,1,1,1,0,0,1,0,5.51555e+07,0,0,99999999
19438,EQ,nse_cm,,AHLEAST,AHLEAST-EQ,,AHLEAST,INE926K01017,,,,ASIAN HOTELS (EAST) LTD,,,5,1,-1,-1,2,-1,NSE,,,965952000,,965952000,0,0,1378339200,1378857600,0,140.65-171.85,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,565438,1,0,17185,14065,1,1,1,0,0,1,0,1.72917e+07,0,0,565438
19441,BL,nse_cm,,AHLEAST,AHLEAST-BL,,AHLEAST-BL,INE926K01017,,,,ASIAN HOTELS (EAST) LTD,,,5,1,-1,-1,2,-1,NSE,,,965952000,,965952000,0,0,1378339200,1378857600,0,154.70-157.80,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,15780,15470,1,1,1,0,0,1,0,1.72917e+07,0,0,99999999
19447,EQ,nse_cm,,CAPTRUST,CAPTRUST-EQ,,CAPTRUST,INE707C01018,,,,CAPITAL TRUST LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1168992000,,1168992000,0,0,1280966400,1281484800,0,74.10-111.10,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,24.32,,,T+1,315513000,0,1,535018,1,0,11110,7410,1,1,1,0,0,1,0,1.63614e+07,0,0,535018
19450,BL,nse_cm,,CAPTRUST,CAPTRUST-BL,,CAPTRUST-BL,INE707C01018,,,,CAPITAL TRUST LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1168992000,,1168992000,0,0,1280966400,1281484800,0,91.70-93.50,0,0,1378055690,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,9350,9170,1,1,1,0,0,1,0,1.63614e+07,0,0,99999999
19528,BL,nse_cm,,IITL,IITL-BL,,IITL-BL,INE886A01014,,,,INDUSTRIAL INV TRUST LTD,,,5,1,-1,-1,2,-1,NSE,,,966470400,,966470400,0,0,1347840000,1348444800,0,106.10-108.20,0,0,1378055699,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,10820,10610,1,1,1,0,0,1,0,2.18276e+07,0,0,99999999
19529,BE,nse_cm,,IITL,IITL-BE,,IITL,INE886A01014,,,,INDUSTRIAL INV TRUST LTD,,,5,1,-1,-1,2,-1,NSE,,,966470400,,966470400,0,0,1347840000,1348444800,0,101.80-112.50,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,713760,1,0,11250,10180,1,1,1,0,0,1,0,2.18276e+07,0,0,713760
19531,EQ,nse_cm,,BAJAJCON,BAJAJCON-EQ,,BAJAJCON,INE933K01021,,,,BAJAJ CONSUMER CARE LTD,,,5,1,-1,-1,2,-1,NSE,,,966556800,,966556800,0,0,1375488000,1376006400,0,205.95-308.85,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,388414,1,0,30885,20595,1,1,1,0,0,1,0,1.42642e+08,0,0,388414
19534,BL,nse_cm,,BAJAJCON,BAJAJCON-BL,,BAJAJCON-BL,INE933K01021,,,,BAJAJ CONSUMER CARE LTD,,,5,1,-1,-1,2,-1,NSE,,,966556800,,966556800,0,0,1375488000,1376006400,0,254.85-259.95,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,25995,25485,1,1,1,0,0,1,0,1.42642e+08,0,0,99999999
19543,EQ,nse_cm,,HDFCGOLD,HDFCGOLD-EQ,,HDFCGOLD,INF179KC1981,,,,HDFC GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,966643200,,966643200,0,0,0,0,1298160000,41.56-62.35,0,0,1378056256,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,1924415,1,0,6235,4156,1,1,1,0,0,1,0,6.11702e+08,0,0,1924415
19544,BL,nse_cm,,HDFCGOLD,HDFCGOLD-BL,,HDFCGOLD-BL,INF179KC1981,,,,HDFC GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,966643200,,966643200,0,0,0,0,1298160000,51.44-52.47,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,5247,5144,1,1,1,0,0,1,0,6.11702e+08,0,0,99999999
19559,BL,nse_cm,,BHANDARI,BHANDARI-BL,,BHANDARI-BL,INE474E01029,,,,BHANDARI HOSIERY EXP LTD,,,5,1,-1,-1,2,-1,NSE,,,1170201600,,1170201600,0,0,1348444800,1348963200,0,6.70-6.80,0,0,1378055699,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,680,670,1,1,1,0,0,1,0,1.46527e+08,0,0,99999999
19560,BE,nse_cm,,BHANDARI,BHANDARI-BE,,BHANDARI,INE474E01029,,,,BHANDARI HOSIERY EXP LTD,,,5,1,-1,-1,2,-1,NSE,,,1170201600,,1170201600,0,0,1348444800,1348963200,0,6.45-7.05,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,4791431,1,0,705,645,1,1,1,0,0,1,0,1.46527e+08,0,0,4791431
19578,EQ,nse_cm,,UGARSUGAR,UGARSUGAR-EQ,,UGARSUGAR,INE071E01023,,,,THE UGAR SUGAR WORKS LTD,,,5,1,-1,-1,2,-1,NSE,,,966988800,,966988800,0,0,1375228800,1376092800,0,86.05-129.05,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,929700,1,0,12905,8605,1,1,1,0,0,1,0,1.125e+08,0,0,929700
19581,BL,nse_cm,,UGARSUGAR,UGARSUGAR-BL,,UGARSUGAR-BL,INE071E01023,,,,THE UGAR SUGAR WORKS LTD,,,5,1,-1,-1,2,-1,NSE,,,966988800,,966988800,0,0,1375228800,1376092800,0,106.50-108.60,0,0,1378055690,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,10860,10650,1,1,1,0,0,1,0,1.125e+08,0,0,99999999
19585,EQ,nse_cm,,BSE,BSE-EQ,,BSE,INE118H01025,,,,BSE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1170547200,,1170547200,0,0,0,0,1375574400,900.95-1351.35,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,88728,1,0,135135,90095,1,1,1,0,0,1,0,1.35463e+08,0,0,88728
19588,BL,nse_cm,,BSE,BSE-BL,,BSE-BL,INE118H01025,,,,BSE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1170547200,,1170547200,0,0,0,0,1375574400,1114.90-1137.40,0,0,1378055691,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,113740,111490,1,1,1,0,0,1,0,1.35463e+08,0,0,99999999
24049,MF,nse_cm,,UTFIAIPIGI,UTFIAIPIGI-MF,,UTFIAIPIGI-MF,INF789F01FJ8,,,,UTI-FIIF - AIP- I- IG,,,1,1,-1,-1,2,-1,NSE,,,991872000,,991872000,0,0,0,0,1378339200,9.00-11.00,0,0,1378054075,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,45240,1,0,1100,900,1,1,1,0,0,1,0,1.3835e+06,0,0,45240
24055,MF,nse_cm,,UTFIAIPRGI,UTFIAIPRGI-MF,,UTFIAIPRGI-MF,INF789F01FG4,,,,UTI-FIIF - AIP- I- RG,,,1,1,-1,-1,2,-1,NSE,,,991872000,,991872000,0,0,0,0,1378339200,9.00-11.00,0,0,1378054075,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,99108,1,0,1100,900,1,1,1,0,0,1,0,3.03084e+06,0,0,99108
24058,MF,nse_cm,,UTFIAIPRPI,UTFIAIPRPI-MF,,UTFIAIPRPI-MF,INF789F01FE9,,,,UTI-FIIF - AIP- I- RDP,,,1,1,-1,-1,2,-1,NSE,,,991872000,,991872000,0,0,0,0,1378339200,9.00-11.00,0,0,1378054075,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,61975,1,0,1100,900,1,1,1,0,0,1,0,1.89528e+06,0,0,61975
